Cam Gallagher,KCR
Luis Pillot,NBY
Jim King,WSA
Joe Cronin,WSH
Rap Dixon,WAP
Juan Bonilla,SDP
Ed Walczak,PHI
Ben Paschal,NYY
Larry McWilliams,KCR
Sylvester Owens,IAB
JJ Bleday,OAK
Travis Fryman,DET
Sam Woods,MRS
Dave Brown,CAG
Harry Matuzak,PHA
Dan Leahy,PHI
César Valdez,LAA
David Campbell,PS
Charlie Vaughan,ATL
Frank Kitson,DET
Sleeper Sullivan,STL
Jim West,CCU
Hal Gilson,HOU
Oscar Estrada,SLB
Mike Walker,SEA
Kyle Crockett,CIN
Charlie Duffee,WHS
Harry LaRoss,CIN
Larry Ray,HOU
Earl Averill,CLE
Boyd Bartley,BRO
Ryan Christenson,TEX
Johnny Reed,IA
Harry Salisbury,PIT
Orator Shafer,CHC
Ricardo Rincón,PIT
Willard Hunter,LAD
Peter Bourjos,TBR
Stan Hollmig,PHI
Benito Santiago,KCR
Chris Gimenez,SEA
Bill Phillips,CLV
Dennis Sarfate,HOU
Bob Ferguson,PIT
Fred Lewis,STL
Bobby Ávila,BOS
Bill Jenkins,DTS
Akeem Bostick,NYM
Keynan Middleton,ARI
Juan Pérez,TOR
Richard Bleier,MIA
Dick Kryhoski,NYY
Wally Goldsmith,WES
Don Plarski,KCA
Eric Valent,CIN
Pete LaForest,TBD
Bobo Leonard,CTS
Zak Kent,CLE
Bob Brower,NYY
Sam Page,PHA
Fay Thomas,SLB
Lou Boudreau,BOS
Drake Britton,BOS
Jeff Mathis,MIA
Nate Oliver,NYY
Bill Van Dyke,BSN
Trevor Rosenthal,WSN
Matt Sauer,KCR
Greasy Neale,CIN
Jim Clinton,WOR
Éric Cyr,SDP
Jimmy Cooney,BOS
Norm Gigon,CHC
Lou Meyers,COR
Chad Hermansen,LAD
César Izturis,STL
Frank Snyder,NYG
Dan Cotter,BUF
Mel Rojas,NYM
Sean White,SEA
Connie Ryan,NYG
Sam Wise,BUF
Ben Weber,SFG
Tony Blanco,WSN
Dennis Paepke,KCR
Brook Jacoby,CLE
Bud Thomas,SLB
Kevin Beirne,TOR
Pete Childs,CHC
Gio Urshela,ATH
Deacon McGuire,CLE
Keith Moreland,CHC
Ken Sears,SLB
Carmelo Martínez,SDP
Rick Kreuger,CLE
Bobby Ayala,MON
Greg Halman,SEA
Bob Steele,PIT
Spike Bland,BBB
Bobby Tiefenauer,NYY
Miguel Diloné,MON
José Pirela,PHI
Earl Rapp,CHW
Larry French,PIT
José Bautista,DET
Al Gionfriddo,PIT
Balor Moore,TOR
Jody Reed,SDP
Frank Chapman,PHA
Lewis Hampton,HIL
Jesse Williams,CBE
Clarence Lamar,CBR
Neftalí Feliz,LAD
Chris Hatcher,LAD
Sharpe,SLS
George Van Haltren,BAL
Robbie Grossman,HOU
Flint Rhem,BSN
Wayne Rosenthal,TEX
Dominic Leone,SFG
Eugene Moore,DS
Rudy Seánez,LAD
Rafael Soriano,SEA
Irish McIlveen,NYY
Fred Burchell,BOS
Jim Donohue,DET
John Newell,PIT
Jordan Luplow,MIN
Moxie Manuel,CHW
Layne Somsen,CIN
Bill Donovan,BRO
Sam Travis,BOS
Jeff Bajenaru,ARI
Larry Haney,SEP
Lew Burdette,CAL
Stephen Piscotty,OAK
Felipe Lira,DET
Dink O'Brien,PHI
Henry Mullin,BOS
Smith,BLU
Silver King,KCN
Sergio Mitre,MIL
Édgar Rentería,CIN
Andre Thornton,CLE
Mark DeJohn,DET
Gary Carter,SFG
Yan Gomes,WSN
Billy Clingman,PIT
B.J. Ryan,TOR
Félix Peña,CHC
Richie Scheinblum,KCR
Pen Gilliard,MRS
Jim Reninger,PHA
Dennis Springer,ANA
Roy Johnson,PHA
Tom Terrell,LOU
Hugh Daily,CLE
Mark Davis,SDP
Gordon MacKenzie,KCA
Phil Nevin,HOU
Jermaine Van Buren,CHC
Bill Friel,MLA
Don Pavletich,BOS
Dennis Sarfate,BAL
Rick Reichardt,LAA
Trea Turner,LAD
Julio Peguero,PHI
Jake Fraley,CIN
Julián Tavárez,CLE
George Browne,PHI
Patrick Wisdom,CHC
Bill Perkins,NBY
Archie Bradley,LAA
Luis Arroyo,PIT
Roy Schalk,CHW
Vic Johnson,CLE
Tom Brown,STL
Rafael Carmona,SEA
Cecil Ferguson,BSN
Ziggy Marcell,NBY
Zach McAllister,NYY
Ted Strong,IA
Lew Malone,PHA
Brandon Watson,WSN
Lance Lynn,LAD
Charlie Hollocher,CHC
Dave Stevens,CHC
Andruw Jones,ATL
Brian Fisher,PIT
Heinie Peitz,PIT
Willie Adams,PBS
Jerry Willard,MON
Rob Woodward,BOS
George Culver,HOU
Ted Bowsfield,BOS
Ray Peters,MIL
Tyler Chatwood,SFG
Bill Lee,PHI
Shawn Kelley,NYY
George Mitchell,SNS
Al Simmons,DET
Rudy Schwenck,CHC
Bill Krueger,SDP
Chaney White,NYC
Ed Wojna,SDP
Denis Boucher,MON
Alberto Castillo,STL
Joe Vitiello,KCR
Dilson Herrera,CIN
Lynn McGlothen,NYY
Fay Washington,SNS
Dick Porter,CLE
Jim Mecir,NYY
Quincy Smith,CBE
Brad Springer,CIN
Tom McCreery,BRO
Charles Baker,PHA
Gary Martz,KCR
Randal Grichuk,STL
Rich Rodriguez,NYM
Matt Clement,BOS
C.J. Cron,LAA
Tyler Cyr,PHI
Scott Blewett,ATL
Preston Wilson,STL
Jim Adduci,MIL
Braxton Garrett,MIA
Pete Ladd,HOU
Claudio Vargas,WSN
Jim Scott,CHW
Matthew Batten,SDP
Libe Washburn,NYG
Howard Johnson,CHC
Chuck Miller,STL
Earl Moseley,BOS
Rocky Coppinger,BAL
Jake Miller,PIT
Orlando Hernández,NYY
Dwight Smith Jr.,BAL
Charlie Bell,LOU
Billy Burke,BSN
John Moses,DET
Rafael Cabrera,CC
Theodore Breitenstein,CIN
Tony Muser,BAL
Dave Martinez,CIN
Johnny Pasek,DET
Ed Núñez,SEA
Tim Salmon,CAL
Casey Kotchman,TBR
Earl Stephenson,MIL
Ronny Henriquez,MIN
Charlie Root,CHC
Luther Farrell,CAG
Russell Powell,ABC
Eddie Murray,BAL
Ed Hock,CIN
Tomás Nido,DET
Kevin Millar,FLA
Elier Hernandez,TEX
Al Eckert,STL
Jonathan Hill,SL2
Alex Verdugo,NYY
Cory Lidle,OAK
J.P. Martínez,TEX
Andy Green,NYM
Clyde Kluttz,NYG
Del Wilber,STL
Victor González,LAD
Joey Hamilton,TOR
Matt Lawton,NYY
Al Spalding,BOS
Dick Coffman,WSH
Dan Casey,SYR
Jamey Carroll,WSN
Ray Rippelmeyer,WSA
Clem Labine,PIT
Fritz Buelow,SLB
Chad Gaudin,NYY
Tom Gorman,NYY
Mike Sweeney,SEA
Art Warren,CIN
Mike Smith,CIN
Frank Bates,CLV
Jimmie Newberry,CC
Deison,CC
Don Gordon,TOR
Jack Allen,CLV
Day,COB
Edwin Escobar,ARI
Steve Korcheck,WSH
Ed Spiezio,STL
Chris Coghlan,MIA
Enrique Wilson,PIT
Yacksel Ríos,BOS
Ray Jacobs,CHC
Luis Patiño,TBR
George Scharein,PHI
Bob Smith,BOS
Chad Sobotka,ATL
Bryan Stephens,CLE
Mark Guthrie,MIN
Pinky Higgins,PHA
Earl Averill,DET
Brett Jackson,ARI
Bob McClure,BBS
Todd Williams,CIN
Herb Karpel,NYY
Kris Bryant,SFG
Glenn Wright,PIT
Jason García,BAL
Paul Easterling,DET
Lamar Johnson,CHW
Frank Pearce,LOU
Parnell Woods,JRC
Bobby Burke,PHI
Cy Perkins,DET
Willie Tasby,BAL
Tommy Brown,PHI
Mason Black,SFG
Ken Macha,TOR
Nels Potter,BOS
Bill Bradford,AB3
Al Kellogg,PHA
Eddie Locke,CC
Christopher Bostick,MIA
Larry Ciaffone,STL
Mule Suttles,BBB
John Halama,BOS
Ryan Pressly,CHC
Iván De Jesús,LAD
Geoff Hartlieb,NYM
Paul Byrd,ATL
Ray Starr,NYG
Guido Knudson,DET
Anthony Shumaker,PHI
Joe Buzas,NYY
Robert Coello,LAA
Erik Schullstrom,MIN
Jim Bibby,CLE
Collin Balester,WSN
Wally Backman,MIN
Willie Blair,NYM
Mike Sweeney,PHI
Sammy Stewart,BAL
Clarence Palm,AG
Colter Bean,NYY
Dan Carlson,SFG
Jimmy Esmond,CIN
Pete Filson,CHW
Big Train Jackson,KCM
Jeff Burroughs,TOR
Terry Leach,NYM
Phonney Martin,TRO
Deacon McGuire,DET
Akeel Morris,ATL
Austin Warren,LAA
Carlos Torres,CHW
Charlie Rabe,CIN
Tom Hausman,NYM
Park Swartzel,KCC
Tim McIntosh,MIL
Jimmie Crutchfield,CAG
Nate Schierholtz,SFG
Chris Truby,DET
Milt Shoffner,CLE
Jim Callahan,NYG
Bill Hague,PRO
Kelvin Herrera,KCR
Travis Demeritte,ATL
Austin Warren,NYM
Einar Díaz,CLE
Mike Matheny,SFG
Dave Hamilton,OAK
Webster McDonald,HG
Adam LaRoche,PIT
Abe Gray,AB2
George Nicol,PIT
Buck Thomas,CAG
Roberto Vargas,MLN
Jack Slattery,STL
George Myers,SLM
Dylan Covey,CHW
Lou Boudreau,CLE
Rube Marquard,BSN
Warren White,NAT
Denny Neagle,PIT
Willie McCovey,OAK
José DeLeón,PIT
Drummer,CBE
Ulysses Evans,CAG
Ian Miller,CHC
Joe Girardi,CHC
Bill Chappelle,BTT
Alex Sanchez,TOR
Frank Linzy,MIL
Mike Lieberthal,LAD
Vinnie Chulk,MIL
Bill Harris,PC
Jesús Montero,SEA
Paul Sorrento,MIN
Tom Grieve,STL
Jim Canada,BBB
Jim Golden,LAD
Carlos Martínez,CAL
Ed Poole,CIN
Todd Frazier,NYM
John Ewing,STL
Dan Schatzeder,HOU
Trevor Enders,TBD
Johnny Hodapp,BOS
Nick Swisher,NYY
Ed Kirkpatrick,MIL
Curt Welch,BLN
Obie Lackey,NBY
Jeff Keppinger,HOU
Wid Matthews,WSH
Matt Anderson,COL
Bill Stein,SEA
Ryan Hanigan,COL
John Hofford,PIT
Jimmy Sheckard,BLA
John Fischer,PHK
Dick Stuart,NYM
Ollie Byrd,COG
Allen Levrault,FLA
Carlos Contreras,CIN
Vladimir Núñez,ARI
Brian Buchanan,NYM
Colton Cowser,BAL
Chris Withrow,ATL
Tommy Harper,CAL
Shea Hillenbrand,BOS
Randy Bass,TEX
Duffy Dyer,NYM
Charlie Caldwell,NYY
Mike Blowers,SEA
Reggie Sanders,KCR
Michael Mariot,CIN
Joe Brown,JRC
Elmer Weingartner,CLE
Tim Worrell,CHC
John Burns,BAL
Bob Garibaldi,SFG
Johnny Schaive,WSH
Luis Ortiz,SFG
Ralph Cleage,SLS
Chris Brown,DET
Bill Trotter,STL
Juan Padrón,CSW
Ben Diggins,MIL
Eugene Smith,HG
Ben Davis,SEA
Jack Whillock,DET
Ron Darling,MON
John Henry Russell,SLS
Al Kozar,WSH
Stack Martin,ABC
Tommy Sheehan,BRO
Ray Smith,MIN
Bob Barr,WHS
Biff Pocoroba,ATL
Jae Kuk Ryu,TBR
Don Wengert,PIT
Tom Young,HG
John Jaso,SEA
Leon Roberts,TOR
Dusty Baker,OAK
Johnny Rawlings,NYG
Buck Ewing,COB
Art Nehf,NYG
Steve Decker,SFG
John Glenn,OLY
Ned Cuthbert,ATH
Jonathan Johnson,HOU
John Scheneberg,PIT
Liam Hendriks,KCR
Sean Casey,CIN
Bill Bevens,NYY
Sergio Romo,SEA
Steve Henderson,SEA
Nick Pivetta,PHI
Hardie Henderson,BRO
Rick Lysander,MIN
Scott Barlow,CIN
José Leblanc,CSW
Steve Howe,LAD
Lenny Randle,TEX
Johnny Barrett,BSN
Casey Blake,LAD
Emmanuel Ramirez,MIA
Brad Komminsk,BAL
Alex Rodriguez,TEX
Jimmy Key,TOR
Ken Patterson,CHW
Jalal Leach,SFG
Pinky Ward,BBB
Wally Westlake,STL
Matías Ríos,CS
Ed Gallagher,BOS
Jerry May,NYM
Billy O'Brien,KCC
Joe Mitchell,MGS
Freddy Sandoval,LAA
John Costello,SDP
Bryan Little,CHW
Wallace Johnson,MON
Joe McGinnity,BRO
Juan Samuel,NYM
Tom Morgan,WSH
Ted Bowsfield,CLE
Gabe Gross,OAK
Ray Hayworth,NYG
Ralph Young,NYY
Scott May,CHC
Allyn Stout,CIN
Mike Remlinger,BOS
Pat Mahomes,PIT
Tyson Ross,STL
Luis Aparicio,BAL
Will Calihan,PHA
Dale Mohorcic,MON
Bill Skowron,CAL
George Boggs,MB
Chick Brandom,NEW
Jorge Cantú,SDP
Keith Hughes,BAL
Andrew Cashner,MIA
Lenny Harris,CIN
Lee Richmond,PRO
Nick Punto,BOS
Carl Willis,CIN
Ben Zobrist,TBR
Brad Ausmus,SDP
José DeLeón,MON
Kevin Tapani,LAD
Eric Soderholm,CHW
Boone Logan,COL
Eric Fryer,PIT
Otis Carter,NYG
Nellie Pott,CLE
Bruce Walton,OAK
Shane McClanahan,TBR
Kelly Wunsch,CHW
Joe Magrane,CAL
Vance Lovelace,CAL
Martín Prado,NYY
Riley Smith,ARI
Mike Vail,SFG
Jim Bishop,PHI
Bill McCaffrey,CIN
Rod Nichols,ATL
Sean Bergman,SDP
Max Venable,MON
Andy Knox,PHA
Austin Davis,PHI
Owen Friend,CHC
Larry Twitchell,CLV
Kohly Miller,WHS
Kevin Herget,NYM
Logan Kensing,WSN
George Twombly,CIN
George Wilson,BOS
Bob Uecker,MLN
Roosevelt Owens,NE
Omar Olivares,PIT
Phil Irwin,PIT
Tom Lovett,PHA
Jim Burns,KCC
Ryan Wagner,WSN
Don McMahon,CHW
David Riske,BOS
Walter Beall,WSH
Joe Niekro,CHC
Darrell Rasner,NYY
Lefty O'Doul,NYG
Alex Cooper,PTG
Bill Williams,CTG
Jimmy Reese,BEG
Joe Saunders,LAA
George Stutz,PHI
Craig Grebeck,TOR
Andy Sullivan,BSN
Jim Long,LOU
Brian Tollberg,SDP
Jimmy Shevlin,DET
Ace Parker,PHA
Patsy McGaffigan,PHI
Shane Spencer,TEX
Pete Alonso,NYM
Ike Van Zandt,NYG
Aaron Fultz,SFG
Ismael Valdez,TEX
Ross Gload,KCR
Fred Smith,STL
Mark Sweeney,COL
Rip Repulski,PHI
Jeff Treadway,MON
Doyt Morris,PHA
Jemile Weeks,BAL
Jack Curtis,CHC
Armando Gabino,MIN
Neal Heaton,NYY
Myles Jaye,DET
Drew VerHagen,STL
Al Shaw,BSN
Chuck Stobbs,CHW
Niko Goodrum,DET
Eddie Pace,NEG
Bobby Bonilla,NYM
Earl Grace,CHC
Mike Heath,ATL
Al Holland,SFG
Brandon Maurer,SDP
Dooley Womack,HOU
Zack Weiss,CIN
Jug Thesenga,WSH
Jake Robbins,CLE
George Arias,CAL
Wid Conroy,MLA
Dave Hansen,SEA
Brent Rooker,KCR
Don Dennis,STL
Dan Haren,WSN
Billy Sadler,HOU
Aaron Rakers,SDP
Gary Taylor,DET
Willie Ferrell,HG
Tim Harikkala,OAK
Matt DeSalvo,ATL
Tony Renda,CIN
Fritz Ostermueller,PIT
César Cabral,NYY
Danny Valencia,KCR
Bill Tuttle,KCA
Billy Maloney,BRO
Dave Nelson,CLE
Dave Revering,TOR
Mike Maksudian,CHC
Fred Holdsworth,MIL
James Paxton,SEA
Danny Hoffman,SLB
Josh Reilly,CHC
Jim Brown,LVB
Harry Gaspar,CIN
Alex Colomé,CHW
Acie Griggs,NYC
Ed Mierkowicz,DET
Matt Wisler,MIN
George Dunlop,CLE
Dave McKay,MIN
Tug Arundel,IND
Marshall Boze,MIL
Roy Moore,PHA
Rusty Tillman,NYM
Terry Crowley,MON
Greg Brock,MIL
John Fitzgerald,SFG
Paul Spoljaric,TOR
Bill Bray,CIN
Bill Van Dyke,STL
Carl Lind,CLE
John Curtiss,MIN
Anthony Maldonado,MIA
Art James,DET
Bill Conway,BAL
Steve Delabar,CIN
George Sherrill,BAL
Ryan Vilade,COL
José Cabrera,HOU
Trevor Williams,PIT
Bill Gatewood,SLS
Eddie Fisher,BAL
Albie Lopez,ATL
Tim Belcher,ANA
Chris Getz,CHW
Bill Rollinson,WHS
Pat Tabler,NYM
Mookie Betts,LAD
Esteban Yan,CIN
Matt Diaz,KCR
Frank Brosseau,PIT
Bryan Bullington,PIT
Javier Valentín,MIN
John Bormann,PIT
Ian Kinsler,SDP
Jeff Liefer,CLE
Charlie Dees,LAA
Mike Heath,OAK
Pickles Dillhoefer,CHC
Edwin Ríos,CIN
Fred Truax,PIT
Eddie Grant,PHI
Bill Sweeney,BOS
Joe Siddall,MON
Heinie Stafford,NYG
Brown,HIL
Ralph McCabe,CLE
Jack Aker,KCA
William Brennan,CHC
Scott Barnes,CLE
Bill Fischer,CHW
Edwin Bellorin,COL
Don Lee,LAA
Lorenzo Cain,MIL
Grayson Rodriguez,BAL
Herman Roth,BBB
Al Bauer,COL
Desi Wilson,SFG
Tom Gorzelanny,CLE
Lefty Boone,PS
Stan Thomas,SEA
Merv Rettenmund,BAL
Mark Sweeney,LAD
Rudy Law,LAD
Tim Unroe,MIL
Waite Hoyt,BOS
Bert Hunter,AG
Red Howard,CBR
Ed Karger,CIN
Javier Pérez,BE
Flint Rhem,STL
Ollie Welf,CLE
Lee King,BSN
Jim Wallace,PIT
Bobby Thomson,MLN
Mortimer Hogan,CLE
Jason Windsor,OAK
Don Padgett,PHI
Rabbit Benton,PHI
Ernie Nevers,SLB
Dan Thomas,MRS
Sam McMackin,CHW
Ka'ai Tom,OAK
Tom Cosgrove,CHC
Mike Mohler,ARI
Curtis Goodwin,CHC
Joe DeBerry,SLB
Lefty Atkinson,WSH
Red Long,BSN
Mike Menosky,BOS
Jimmy Osting,SDP
Tom Paciorek,CHW
Henry Rodríguez,OAK
Gus Triandos,PHI
Leroy Matlock,SLS
Bibb Falk,CLE
Jack Daugherty,CIN
Phil Maton,STL
Sam Freeman,LAA
Dave Orr,BWW
Hyun Jin Ryu,TOR
Junior Noboa,CLE
Ramón Rojas,CUP
Frank Dasso,CIN
Maikel Cleto,CHW
Bill Wight,CHW
Nick Franklin,SEA
Jesse Chavez,OAK
John Abadie,CEN
John Meister,NYP
Freddie Shepard,BEG
José Arcia,SDP
Midre Cummings,PIT
Jim Bethke,NYM
Matt Stites,ARI
Odell Jones,MIL
Lewis Brinson,MIA
Ed Sprague,OAK
Ed Crowley,WSH
Jesús Tinoco,MIA
Mike Palagyi,WSH
Donn Pall,PHI
Fred Bailey,BSN
Chris Sampson,HOU
Jeffrey Leonard,SFG
Nip Winters,BBS
Jamie Vermilyea,TOR
Albert Suárez,SFG
Jerry Spradlin,SFG
Danny Ortiz,PIT
Rod Myers,KCR
Tadahito Iguchi,PHI
Mike Tauchman,CHW
Sean Berry,BOS
Steven Okert,HOU
Carlos Gómez,MIL
Andy Williams,ND
Elmer Foster,CHC
John Curtis,SFG
Jerry Adair,BAL
Pete Fox,BOS
Danny Heep,LAD
Nick Madrigal,CHC
Sal Butera,MIN
Wilbur Good,CLE
John Fogarty,SLM
Jason Bates,COL
Ned Hanlon,PBB
Dane Iorg,SDP
José Cruz,ARI
Diego Moreno,TBR
Tom Walker,CIN
Marty Clary,ATL
Edgard Clemente,ANA
Carlos Correa,HOU
Jake Dunn,NEG
Jim Wohlford,MIL
Jim Delahanty,BSN
Charles Wesley,IAB
Sammy Holbrook,WSH
Franklin Gutiérrez,SEA
Sam Horn,TEX
Eli Morgan,CHC
Russell Branyan,MIL
John Kerr,DET
Tom Parrott,STL
Jack Faszholz,STL
Vic Davalillo,OAK
Howard,ABC
Dennis Martínez,SEA
Red Proctor,CHW
Irv Young,PIT
Frank O'Rourke,SLB
Buddy Burbage,BEG
Mickey Hatcher,LAD
Morrie Steevens,PHI
Jacob Nottingham,MIL
Ron Reed,CHW
Peter Zoccolillo,MIL
Gus Dorner,CLE
Newt Allen,IC
Mark Bomback,NYM
Cliff Carroll,PRO
Jim Donnelly,COL
Francisco Rosario,TOR
Miles Mikolas,SDP
Rick Parker,NYM
Tony Pérez,CIN
Bret Saberhagen,COL
Michael Wacha,TBR
Matt Stairs,SDP
Edward Salters,BBB
Brad Boxberger,CHC
Rooney Sweeney,BLU
Ryan Johnson,LAA
Bob Stoddard,SDP
Doug Bair,STL
Robin Roberts,BAL
Aaron Harang,SDP
Mike Marshall,SEP
Ira Thomas,DET
Dave Tobik,DET
Paul Mitchell,OAK
Joe Garagiola,CHC
Dolph Camilli,CHC
Shawn Hill,WSN
Ollie Pickering,CLV
Jim Vatcher,PHI
Brent Lillibridge,CHW
Frank Stevens,CTG
Ramón Neele,CUP
Ken Aspromonte,CHC
Bill Keister,PHI
Elmer Dessens,NYM
Brad Springer,SLB
Pete Whisenant,CLE
Jim Bottomley,CIN
Fred Talbot,CHW
Pat Rapp,BOS
William Baynard,NLG
Ned Yost,TEX
Joe Hoerner,CIN
Emmett Nelson,CIN
Tomoyuki Sugano,BAL
John Vukovich,CIN
Dewayne Wise,CIN
Russ Sullivan,DET
Jiman Choi,PIT
Joe Kerrigan,MON
Arnold Earley,BOS
Jack Kralick,WSH
Eddie Miksis,STL
Billy Moran,CLE
David Riske,CLE
Don Stanhouse,TEX
Fernando Rodney,LAA
Julian Fernández,COL
Scott Spiezio,SEA
Lester Lockett,SL2
Otis Johnson,NYY
Eddie Butler,TEX
Roddery Muñoz,MIA
Jack Ogden,CIN
Hersh Martin,NYY
Blade Tidwell,NYM
Emmett Seery,BLU
Leo Callahan,PHI
Stan Pawloski,CLE
Enny Romero,KCR
Guillermo Heredia,ATL
Ice Box Chamberlain,PHA
Jason Isringhausen,STL
Scott Copeland,NYM
José Fermín,STL
Dick Sisler,PHI
Dave Hostetler,PIT
Henry Austin,RES
Ernie Camacho,HOU
Sean Henn,SDP
Gregory Infante,CHW
Harry Williams,NBY
Ernie Koy,STL
Carl Taylor,STL
Mickey Owen,STL
Tommy Byrne,NYY
Logan Henderson,MIL
Roy Foster,CLE
Radhames Liz,BAL
Joe Strong,HIL
Bubba Morton,MLN
Charlie Uhlir,CHW
Bob Talbot,CHC
George Turbeville,PHA
Eric Wilkins,CLE
Andy High,BSN
Bill Hallahan,STL
John Richardson,BBB
Bill Evans,CHW
Juan Sosa,ARI
Shane Peterson,TBR
Sam Bankhead,BBB
George Rettger,STL
Manny Alexander,NYM
José Lobatón,SDP
Elías Sosa,MON
Casey Stengel,BSN
Ryan Weber,ATL
John Cunningham,DM
Sam Wright,NHV
Alex Radcliff,DM
Ray Benge,BRO
Bobo Holloman,SLB
Terris McDuffie,BBB
Gregorio Petit,OAK
Elston Howard,KCM
Mike Caruso,KCR
Ray Jablonski,STL
George McQuillan,CIN
Frank McKenna,PHI
Jack Katoll,CHW
Rollie Fingers,MIL
Ed Kranepool,NYM
Wally Moses,BOS
Tony Graffanino,ATL
Joey Jay,CIN
Al Glossop,CHC
Brian Schneider,MON
Mike Gordon,CHC
Lew Brown,BSN
Curt Wilkerson,KCR
John Jones,PHA
Germany Smith,CLV
Roger Weaver,DET
Bryan King,HOU
Tom Gorzelanny,DET
Pat McCauley,NYY
Luis Pillot,CC
Joe Grzenda,DET
Brandon Kintzler,CHC
Frankie Libran,SDP
Tommy Thomas,CHW
Fred Brainard,NYG
Bill Lee,BOS
Mike MacDougal,STL
Jonny Venters,ATL
Dick Harley,BSN
Ralph Wyatt,CAG
Derrel Thomas,SFG
Brandon Marsh,PHI
Al Schmelz,NYM
Buster Emmett,ABC
Brad Hogg,BSN
Jim Morrison,DET
Bill McGunnigle,WOR
Rick Rhoden,LAD
Ed Vande Berg,SEA
Leo Durocher,STL
Al Shealy,NYY
Ted Radcliffe,BBB
Alfredo Griffin,TOR
Les Nunamaker,NYY
Bill Brandt,PIT
Keith Comstock,SDP
Kenta Maeda,MIN
Dave Skaggs,CAL
Tony York,CHC
Luis Sardiñas,BAL
Hiram Bocachica,DET
Charley Jones,NYP
Fred Bennett,PIT
Gary Waslewski,MON
Irish Meusel,WSH
Rolla Mapel,SLB
Wilkin Castillo,MIA
Jonathan Ornelas,TEX
Charlie Hough,TEX
Jeff Tabaka,STL
Joe Leonard,WSH
Darin Mastroianni,MIN
Chico Walker,CHC
George Spencer,DET
Leamon Johnson,NE
Larry Jacobus,CIN
Mark Langston,ANA
Al Nixon,BRO
Roy Evans,NYG
Scott Kamieniecki,BAL
Bill Lohrman,NYG
Joe Boyle,OAK
Pete Daley,KCA
Pete Gregory,BBB
Julio Borbon,TEX
Herb Washington,OAK
Pythias Russ,BBB
Otis Stocksdale,WHS
Dylan Moore,SEA
John Cummings,DET
Gil Hodges,NYM
Brian Meadows,SDP
Brad Penny,STL
Gary Cooper,HOU
John Davis,NYG
Dave Bancroft,PHI
Josh Staumont,KCR
Jeff Bajenaru,CHW
John Ellis,NYY
Tom York,HAR
Rob Gardner,CLE
Tony Mullane,TOL
Merv Shea,PHI
Paul DeJong,STL
Bert Humphries,CIN
Dennis Springer,NYM
Mule Suttles,NE
Hank Steinbacher,CHW
Andrelton Simmons,LAA
Lew Wendell,NYG
Andrés Torres,DET
John Gilbert,PIT
A.J. Schugel,ARI
Ed Albrecht,SLB
Luis Garcia,DET
Mike Brown,SEA
Willy Taveras,CIN
Harry Walker,PHI
Andrés Machado,WSN
Bill Massey,CIN
Jack Remsen,BRO
Tom Fitzsimmons,BRO
Fred Brickell,PIT
Kane Davis,COL
Turner Ward,PIT
George Zeber,NYY
Roger Clemens,HOU
Bill McCall,PK
Charlie Jones,CHW
Jim Hitchcock,BSN
Adam Eaton,BAL
Brett Jodie,SDP
Fred Beck,CHI
Jacob Young,WSN
Harry Elliott,STL
Tom Young,PC
Mark McLemore,OAK
John Herrnstein,ATL
Ismael Villegas,ATL
Art Whitney,NYI
Bill Donovan,DET
Frank McCormick,BSN
Michel Hernández,TBR
Clay Dalrymple,BAL
Cade Smith,CLE
Jim Beauchamp,CIN
Taylor Motter,SEA
Chuck McElroy,BAL
Hap Myers,BSN
Joe Mather,ATL
Ted Simmons,MIL
Jason Bartlett,SDP
Nap Gulley,NE
C.J. Cron,MIN
Dana Eveland,ARI
Joba Chamberlain,KCR
Gene Host,DET
Gil Garrido,ATL
David Pauley,SEA
Carlos Rodón,CHW
Paul Sentell,PHI
Jose Munoz,CHW
Ross Detwiler,OAK
Don Hahn,NYM
Hanser Alberto,TEX
Sandy Alcantara,STL
Dicky Gonzalez,NYM
Al Schulz,CIN
Tom Sunkel,NYG
Charlie James,CIN
Mauricio Llovera,PHI
Chris Rusin,ATL
Mickey Tettleton,OAK
Lee Lacy,BAL
Denny Lemaster,ATL
Sam Khalifa,PIT
Mel Almada,SLB
Orinthal Anderson,BBB
Bill Caudill,TOR
George Wilson,DET
John Wasdin,COL
Tom Ford,COL
Coco Ferrer,IC
Spider Clark,WHS
Rube Ellis,STL
José Segura,SFG
Charlie Shields,HG
Rob Rasmussen,TOR
Craig Gentry,BAL
Grégor Blanco,ARI
Ernie Clement,CLE
Caleb Thielbar,MIN
Kent Bottenfield,CHC
Floyd Stromme,CLE
Graham Taylor,FLA
Leonard Nash,CAG
Charlie Brewster,CHC
Jake Westbrook,CLE
Jimmy Slagle,PHI
Tim Raines,CHW
Albert Stephens,NBY
Sil Campusano,PHI
Jimmy Anderson,BOS
Jack Crooks,LOU
Tyler Naquin,CIN
Buck Coats,TOR
Erasmo Ramírez,NYM
Freddie Bynum,CHC
Tom Leahy,PIT
George Van Haltren,BWW
Alec Burleson,STL
Sonny Siebert,OAK
Luis Urías,SDP
Al Shaw,STL
Beau Bell,SLB
Bartolo Colón,MON
Tom Filer,CHC
Fred Warner,IND
Antonio Alfonseca,FLA
Johnny Priest,NYY
Craig Wilson,CHW
Dennis Casey,WIL
Bill Almon,PIT
Neil Wagner,TOR
Vance Page,CHC
Don Songer,PIT
