playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,past_games,past_sog,past_a_sog,past_e_shot,past_goals,past_a_goals,past_e_goals,past_on_ice_goal,past_a_on_ice_goal,past_assists1,past_assists2,past_rebound_goals,SOG_22,AVG_SOG_22,GOALS_22,AVG_GOALS_22,ASSISTS1_22,ASSISTS2_22,AVG_ASSISTS_22,REBOUNDS_22,AVG_REBOUNDS_22,ONICE_GOALS_22,SOG_23,AVG_SOG_23,GOALS_23,AVG_GOALS_23,ASSISTS1_23,ASSISTS2_23,AVG_ASSISTS_23,REBOUNDS_23,AVG_REBOUNDS_23,ONICE_GOALS_23,SOG_24,AVG_SOG_24,GOALS_24,AVG_GOALS_24,ASSISTS1_24,ASSISTS2_24,AVG_ASSISTS_24,REBOUNDS_24,AVG_REBOUNDS_24,ONICE_GOALS_24
8480014,2025,Gabriel Vilardi,WPG,C,all,5,5453.0,101.0,2.68,0.54,0.44,0.52,0.39,0.5,0.4,15.0,12.83,1.3,1.17,2.6,0.36,6.72,3.85,1.24,1.31,1.24,1.0,3.0,10.0,6.0,6.0,22.0,4.0,0.0,2.0,0.0,3.0,0.0,6.0,5.0,10.0,16.0,0.0,0.0,1.0,4.0,0.0,4.0,7.0,9.0,0.0,0.26,1.04,0.0,0.0,0.0,0.0,22.52,16.0,16.36,0.0,0.27,0.27,0.03,1.55,1.56,1.48,101.0,18.0,8.0,18.0,57.0,11.0,23.0,17.0,50.0,1.0,3.0,12547.0,0.0,4.0,2.0,2.0,43.81,5.58,5.36,5.62,5.39,41.0,18.0,30.0,89.0,8.0,4.0,0.0,35.0,20.0,4.0,1.18,2.39,2.02,3.0,3.0,2.0,91.47,59.0,60.75,0.83,0.55,0.55,5.86,5.88,5.65,44.19,4.8,4.58,4.81,4.58,44.0,16.0,21.0,81.0,3.0,6.0,1.0,43.0,12.0,5.0,1.25,1.51,2.03,1.0,1.0,1.0,78.82,60.0,58.89,0.61,1.26,1.26,4.15,4.16,4.06,10.88,13.89,156.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:10:9:9:6:1,:2:2:3:3:1,:13:10:10:7:2,:0:0:0:0:0,:0:0:0:0:0,:1:1:1:1:0,:8:7:5:4:2,:2:2:2:2:2,:1:1:0:0:0,:3:3:3:3:1,:0:0:0:0:0,122,2,23,0,10,8,0,4,0,35,117,2,22,0,12,2,0,3,0,36,130,2,27,0,18,16,0,1,0,60
8482665,2025,Matty Beniers,SEA,C,all,5,5907.0,125.0,3.78,0.62,0.49,0.55,0.42,0.58,0.42,9.0,17.56,1.9,1.52,3.83,0.65,10.21,6.89,1.86,1.91,1.88,2.0,0.0,11.0,14.0,3.0,28.0,3.0,1.0,1.0,0.0,3.0,0.0,9.0,11.0,10.0,24.0,0.0,0.0,36.0,4.0,0.0,8.0,13.0,11.0,1.0,0.3,1.38,0.21,0.0,1.0,0.0,28.11,25.0,25.12,1.0,0.36,0.33,0.22,2.04,2.03,2.01,125.0,31.0,15.0,15.0,64.0,19.0,12.0,21.0,73.0,36.0,41.0,13080.0,0.0,2.0,1.0,5.0,64.01,6.6,6.37,6.67,6.44,55.0,34.0,25.0,114.0,6.0,7.0,2.0,62.0,20.0,7.0,1.44,2.48,2.68,1.0,3.0,2.0,115.86,89.0,90.17,1.14,1.75,1.75,5.99,6.05,5.94,46.85,4.1,3.94,4.04,3.88,33.0,32.0,30.0,95.0,5.0,1.0,0.0,51.0,9.0,5.0,1.8,1.1,1.19,2.0,1.0,2.0,93.61,65.0,64.18,0.69,0.01,0.01,4.77,4.71,4.52,8.37,8.62,176.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:11:10:6:4:1,:2:2:2:2:1,:18:17:11:9:3,:1:1:1:1:0,:0:0:0:0:0,:2:2:1:1:0,:6:6:5:3:1,:1:2:2:2:1,:2:2:2:2:1,:0:0:0:0:0,:0:0:0:0:0,148,2,24,0,18,15,0,5,0,58,133,2,15,0,15,7,0,0,0,55,147,2,20,0,14,9,0,2,0,77
8482109,2025,Alexis Lafrenire,NYR,L,all,7,7682.0,153.0,3.79,0.54,0.5,0.64,0.49,0.66,0.48,29.0,20.47,2.33,1.64,4.96,0.75,11.28,7.04,2.3,2.37,2.34,0.0,1.0,21.0,7.0,8.0,36.0,2.0,1.0,2.0,1.0,4.0,0.0,12.0,9.0,20.0,27.0,0.0,0.0,0.0,10.0,2.0,3.0,17.0,7.0,4.0,0.39,0.81,1.13,0.0,1.0,0.0,35.67,28.0,27.83,1.0,0.4,0.21,0.99,1.74,1.76,1.75,153.0,27.0,16.0,24.0,86.0,15.0,23.0,20.0,95.0,0.0,4.0,17576.0,0.0,0.0,0.0,4.0,83.57,7.88,7.6,7.94,7.66,82.0,35.0,40.0,157.0,5.0,5.0,1.0,83.0,25.0,9.0,2.23,2.92,2.73,1.0,2.0,2.0,155.7,117.0,115.77,1.55,1.02,1.02,8.41,8.44,8.14,42.01,6.65,6.47,6.79,6.59,44.0,15.0,29.0,88.0,5.0,3.0,0.0,44.0,7.0,8.0,1.61,0.98,4.06,1.0,0.0,4.0,88.5,59.0,59.32,0.53,0.39,0.39,6.79,6.91,6.81,13.72,13.84,277.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,:7:6:5:4:3:2:1,:21:21:19:16:12:11:6,:3:4:4:4:4:6:6,:20:20:16:13:10:8:5,:1:1:1:1:1:1:0,:0:0:0:0:0:0:0,:2:2:2:2:1:1:0,:5:3:3:3:3:2:0,:1:0:1:1:1:1:0,:0:0:0:0:0:0:0,:1:1:1:1:1:1:0,:1:1:1:1:1:1:0,135,2,16,0,10,13,0,1,0,52,217,3,28,0,20,9,0,5,0,71,153,2,17,0,21,7,0,3,0,76
8481527,2025,Kaedan Korczak,VGK,D,all,6,5791.0,137.0,3.3,0.49,0.56,0.53,0.54,0.52,0.55,29.0,8.58,0.41,0.45,2.79,0.26,4.75,3.33,0.41,0.42,0.42,1.0,0.0,10.0,2.0,7.0,19.0,2.0,1.0,0.0,0.0,2.0,0.0,5.0,4.0,9.0,11.0,3.0,6.0,0.0,15.0,1.0,5.0,10.0,2.0,0.0,0.17,0.24,0.0,0.0,1.0,0.0,19.09,12.0,12.02,4.0,0.09,0.0,0.0,0.51,0.52,0.51,137.0,11.0,20.0,28.0,78.0,17.0,24.0,16.0,80.0,0.0,0.0,16489.0,6.0,0.0,0.0,7.0,42.83,3.16,3.15,3.23,3.22,36.0,25.0,31.0,92.0,6.0,0.0,0.0,47.0,13.0,1.0,1.27,1.62,0.27,2.0,3.0,1.0,93.21,61.0,61.38,0.54,0.0,0.0,3.7,3.77,3.76,41.1,3.32,3.18,3.33,3.19,33.0,23.0,26.0,82.0,4.0,5.0,0.0,43.0,11.0,2.0,1.24,1.5,0.59,1.0,3.0,0.0,81.45,56.0,56.23,0.57,0.76,0.76,3.13,3.13,3.09,17.93,14.27,305.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,:6:5:4:3:2:1,:10:9:7:5:3:1,:2:2:2:2:2:1,:9:8:6:5:3:1,:1:1:1:0:0:0,:0:0:0:0:0:0,:0:0:0:0:0:0,:6:4:4:2:2:2,:1:1:1:1:1:2,:1:0:0:0:0:0,:0:0:0:0:0:0,:0:0:0:0:0:0,16,2,0,0,1,1,0,0,0,6,32,1,1,0,3,5,0,0,0,16,34,1,0,0,5,5,0,0,0,20
8482093,2025,Seth Jarvis,CAR,C,all,5,5805.0,113.0,9.07,0.74,0.57,0.64,0.59,0.68,0.59,11.0,21.27,4.48,1.44,4.54,0.72,9.69,7.13,4.33,4.59,4.43,1.0,1.0,22.0,6.0,1.0,29.0,8.0,6.0,4.0,1.0,4.0,0.0,9.0,5.0,16.0,22.0,0.0,0.0,4.0,2.0,3.0,3.0,11.0,10.0,7.0,0.36,1.28,2.83,0.0,3.0,3.0,30.18,28.0,29.13,2.0,0.34,0.58,0.49,4.33,4.44,4.38,113.0,28.0,14.0,11.0,60.0,18.0,10.0,22.0,63.0,4.0,7.0,12583.0,0.0,0.0,0.0,3.0,76.06,9.38,8.9,9.7,9.19,74.0,30.0,27.0,131.0,9.0,8.0,2.0,67.0,27.0,10.0,2.07,3.4,3.9,2.0,4.0,3.0,136.52,104.0,108.67,1.21,1.25,1.25,9.34,9.6,9.23,36.77,3.32,3.14,3.19,3.02,35.0,15.0,25.0,75.0,3.0,3.0,0.0,39.0,8.0,3.0,1.23,0.98,1.1,3.0,0.0,0.0,71.79,50.0,47.98,0.49,0.98,0.98,2.82,2.73,2.68,12.64,9.63,251.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:22:16:9:8:3,:4:4:3:4:3,:21:15:10:9:4,:6:5:3:3:2,:1:1:1:2:2,:4:3:2:2:1,:9:8:4:3:2,:2:2:1:2:2,:1:1:0:0:0,:1:1:1:0:0,:1:1:0:0:0,187,2,14,0,16,9,0,3,0,49,178,2,33,0,20,14,0,4,0,70,204,3,32,0,22,13,0,0,0,69
8484145,2025,Zach Benson,BUF,L,all,2,2057.0,46.0,2.9,0.72,0.33,0.6,0.32,0.66,0.32,6.0,4.07,0.51,0.32,0.85,0.12,1.78,1.42,0.45,0.53,0.47,1.0,4.0,4.0,1.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,5.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,0.14,0.16,0.21,0.0,0.0,0.0,7.42,5.0,5.15,1.0,0.07,0.0,0.21,0.37,0.38,0.38,46.0,5.0,9.0,5.0,27.0,2.0,7.0,10.0,27.0,0.0,0.0,5143.0,2.0,0.0,0.0,1.0,26.56,3.63,3.49,3.66,3.52,25.0,12.0,11.0,48.0,7.0,2.0,0.0,24.0,10.0,3.0,0.88,1.46,1.29,1.0,5.0,1.0,50.24,37.0,37.76,0.48,0.39,0.39,3.72,3.74,3.66,13.51,1.43,1.39,1.44,1.39,14.0,5.0,13.0,32.0,2.0,1.0,0.0,12.0,6.0,1.0,0.26,0.85,0.33,0.0,2.0,0.0,30.32,19.0,18.53,0.21,0.19,0.19,1.45,1.46,1.42,3.66,7.27,58.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,:2:1,:4:2,:2:2,:4:2,:0:0,:0:0,:1:0,:7:5,:4:5,:1:1,:4:3,:0:0,,,,,,,,,,,98,1,11,0,11,8,0,1,0,48,120,2,10,0,14,4,0,1,0,50
8476459,2025,Mika Zibanejad,NYR,C,all,7,8692.0,172.0,5.04,0.48,0.53,0.58,0.51,0.6,0.5,16.0,26.9,3.0,2.14,6.01,0.92,14.2,9.74,2.92,2.93,2.86,1.0,0.0,27.0,9.0,7.0,43.0,3.0,2.0,3.0,0.0,6.0,0.0,14.0,11.0,25.0,34.0,0.0,0.0,48.0,6.0,3.0,10.0,21.0,13.0,2.0,0.63,1.52,0.85,0.0,1.0,1.0,42.25,36.0,35.22,5.0,0.51,0.47,0.58,2.93,2.9,2.84,172.0,19.0,25.0,19.0,109.0,13.0,21.0,23.0,115.0,48.0,42.0,16566.0,0.0,4.0,2.0,3.0,94.01,8.23,7.92,8.2,7.9,86.0,44.0,40.0,170.0,5.0,6.0,0.0,93.0,30.0,7.0,2.49,3.44,2.3,1.0,2.0,2.0,167.84,130.0,128.44,1.67,0.95,0.95,8.96,8.94,8.62,63.77,8.76,8.46,8.89,8.57,62.0,25.0,34.0,121.0,7.0,8.0,0.0,61.0,17.0,9.0,2.13,2.34,4.29,1.0,3.0,3.0,122.2,87.0,88.06,0.92,1.14,1.14,8.53,8.67,8.45,13.37,11.73,264.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,:7:6:5:4:3:2:1,:27:24:22:19:12:8:7,:4:4:4:5:4:4:7,:27:23:20:16:11:8:8,:2:1:1:1:1:0:0,:0:0:0:0:0:0:0,:3:2:2:2:1:1:1,:5:2:2:2:2:0:0,:1:0:0:0:1:0:0,:1:0:0:0:0:0:0,:0:0:0:0:0:0:0,:0:0:0:0:0:0:0,251,3,39,0,32,20,1,3,0,90,221,3,26,0,30,16,1,2,0,83,183,2,20,0,31,11,1,4,0,99
8482702,2025,Logan Stankoven,CAR,C,all,5,4844.0,96.0,5.26,0.69,0.61,0.65,0.59,0.64,0.62,25.0,11.11,1.25,0.69,2.48,0.36,5.79,4.42,1.19,1.31,1.25,1.0,1.0,12.0,3.0,5.0,20.0,3.0,1.0,0.0,1.0,2.0,0.0,8.0,4.0,11.0,14.0,1.0,2.0,35.0,1.0,2.0,3.0,10.0,3.0,2.0,0.3,0.35,0.6,0.0,0.0,1.0,20.98,15.0,15.94,0.0,0.15,0.0,0.38,1.02,1.11,1.1,96.0,18.0,4.0,19.0,55.0,19.0,18.0,15.0,44.0,35.0,34.0,13544.0,2.0,6.0,3.0,1.0,58.1,5.51,5.22,5.66,5.36,49.0,30.0,33.0,112.0,6.0,6.0,2.0,54.0,21.0,4.0,1.68,2.52,1.32,2.0,3.0,1.0,117.11,79.0,82.5,0.81,1.36,1.36,4.96,5.15,4.99,32.38,2.47,2.43,2.37,2.34,29.0,16.0,16.0,61.0,3.0,1.0,0.0,36.0,8.0,1.0,1.3,0.96,0.21,2.0,1.0,0.0,58.06,45.0,42.74,0.46,0.18,0.18,2.75,2.65,2.62,16.5,10.47,270.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:12:10:8:4:2,:2:2:3:2:2,:11:9:7:4:2,:1:1:1:1:0,:0:0:0:0:0,:1:1:1:1:0,:6:6:5:2:1,:1:2:2:1:1,:1:1:1:0:0,:1:1:1:0:0,:1:1:1:1:0,,,,,,,,,,,51,2,6,0,5,3,0,2,0,12,194,2,14,0,11,13,0,4,0,52
8484798,2025,Zeev Buium,MIN,D,all,6,7458.0,117.0,3.5,0.6,0.35,0.6,0.43,0.61,0.43,20.0,11.62,0.7,0.76,3.77,0.4,6.68,3.68,0.68,0.71,0.69,3.0,1.0,12.0,4.0,6.0,22.0,5.0,1.0,2.0,0.0,1.0,0.0,9.0,3.0,11.0,15.0,1.0,2.0,0.0,2.0,1.0,9.0,14.0,2.0,0.0,0.48,0.22,0.0,0.0,1.0,0.0,22.31,16.0,16.16,5.0,0.19,0.68,0.15,0.74,0.74,0.72,117.0,25.0,11.0,11.0,70.0,11.0,16.0,17.0,73.0,0.0,0.0,14599.0,2.0,2.0,1.0,4.0,84.87,10.92,9.19,10.9,9.16,76.0,38.0,35.0,149.0,9.0,12.0,2.0,80.0,19.0,15.0,2.4,2.3,6.23,1.0,4.0,4.0,149.26,114.0,113.82,1.56,3.29,3.29,9.19,9.16,7.61,54.0,7.26,7.15,7.15,7.04,51.0,23.0,25.0,99.0,7.0,3.0,0.0,52.0,16.0,6.0,1.61,2.07,3.59,3.0,1.0,3.0,98.71,74.0,73.94,0.7,0.54,0.54,7.43,7.34,7.24,7.48,13.66,201.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,:6:5:4:3:2:1,:12:11:10:8:5:1,:2:2:2:3:2:1,:12:10:10:7:5:1,:1:1:1:1:1:0,:0:0:0:0:0:0,:1:1:1:0:0:0,:9:9:9:7:5:1,:2:2:2:2:2:1,:3:3:3:1:0:0,:1:1:1:1:1:0,:0:0:0:0:0:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8478398,2025,Kyle Connor,WPG,L,all,5,5803.0,111.0,7.13,0.6,0.4,0.53,0.38,0.51,0.39,10.0,15.26,1.42,1.02,3.15,0.44,7.67,6.3,1.38,1.41,1.37,5.0,0.0,15.0,5.0,9.0,29.0,8.0,3.0,3.0,1.0,3.0,0.0,7.0,4.0,12.0,17.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,1.0,0.58,0.58,0.26,2.0,1.0,0.0,29.25,20.0,20.29,2.0,0.22,0.83,0.43,1.21,1.2,1.19,111.0,18.0,12.0,18.0,63.0,15.0,27.0,23.0,46.0,0.0,0.0,12197.0,2.0,2.0,1.0,1.0,53.02,7.18,6.94,7.23,6.99,50.0,20.0,30.0,100.0,12.0,6.0,1.0,40.0,23.0,7.0,1.45,2.83,2.9,4.0,5.0,3.0,102.54,70.0,71.58,0.97,1.13,1.13,7.03,7.05,6.82,49.1,4.85,4.67,4.84,4.67,48.0,20.0,20.0,88.0,4.0,4.0,1.0,51.0,13.0,4.0,1.47,1.67,1.71,1.0,2.0,1.0,85.32,68.0,66.55,0.75,0.8,0.8,4.8,4.78,4.67,9.28,13.84,145.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:15:11:11:10:6,:3:3:4:5:6,:15:10:9:8:5,:3:3:3:3:3,:1:1:1:2:3,:1:1:1:1:0,:12:11:8:6:3,:2:3:3:3:3,:5:4:2:1:0,:0:0:0:0:0,:1:1:1:1:1,273,3,31,0,31,18,1,2,0,88,221,3,34,1,13,14,0,1,0,65,267,3,41,0,31,25,1,1,0,85
8480018,2025,Nick Suzuki,MTL,C,all,6,7256.0,132.0,7.66,0.67,0.38,0.69,0.43,0.72,0.41,8.0,19.3,2.46,1.44,4.45,0.72,10.52,7.41,2.33,2.5,2.36,3.0,4.0,12.0,15.0,3.0,30.0,8.0,1.0,2.0,0.0,5.0,0.0,10.0,9.0,11.0,26.0,1.0,2.0,53.0,3.0,1.0,3.0,16.0,9.0,2.0,0.58,1.19,0.68,0.0,1.0,0.0,30.34,27.0,27.14,3.0,0.36,0.17,0.39,2.43,2.46,2.42,132.0,32.0,10.0,26.0,64.0,11.0,17.0,24.0,80.0,53.0,52.0,14846.0,2.0,0.0,0.0,3.0,79.69,10.34,9.36,10.46,9.47,70.0,38.0,33.0,141.0,11.0,11.0,2.0,74.0,25.0,9.0,2.52,3.03,4.79,4.0,4.0,3.0,142.88,108.0,109.35,1.49,2.73,2.73,9.1,9.22,9.01,30.4,5.05,5.02,5.0,4.96,23.0,18.0,21.0,62.0,3.0,4.0,0.0,26.0,9.0,6.0,0.78,1.24,3.03,1.0,0.0,2.0,60.83,41.0,40.19,0.39,0.58,0.58,4.87,4.79,4.77,8.03,13.05,188.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,:6:5:4:3:2:1,:12:10:6:5:3:2,:2:2:2:2:2:2,:19:17:10:8:5:4,:1:0:0:0:0:0,:0:0:0:0:0:0,:2:2:2:1:1:1,:11:9:7:5:2:0,:2:2:2:2:1:0,:3:3:2:2:1:0,:4:4:4:3:1:0,:0:0:0:0:0:0,162,2,26,0,25,15,0,2,0,111,185,2,33,0,25,19,1,3,0,87,172,2,30,0,33,26,1,3,0,92
8477447,2025,Shea Theodore,VGK,D,all,6,8476.0,179.0,2.52,0.54,0.55,0.5,0.56,0.51,0.56,8.0,12.42,0.96,0.81,3.04,0.41,6.96,5.83,0.95,0.95,0.95,1.0,0.0,15.0,3.0,11.0,29.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,9.0,15.0,18.0,0.0,0.0,0.0,0.0,1.0,8.0,14.0,4.0,0.0,0.51,0.45,0.0,0.0,0.0,0.0,29.28,18.0,17.95,4.0,0.18,0.0,0.0,1.14,1.13,1.13,179.0,24.0,26.0,35.0,94.0,24.0,27.0,26.0,102.0,0.0,0.0,13804.0,0.0,2.0,1.0,14.0,69.38,7.05,6.91,7.06,6.92,66.0,28.0,46.0,140.0,4.0,4.0,1.0,63.0,24.0,7.0,1.79,2.95,2.31,1.0,0.0,3.0,141.36,94.0,94.18,0.94,0.57,0.57,7.42,7.43,7.36,66.91,5.97,5.85,6.0,5.88,56.0,35.0,49.0,140.0,4.0,2.0,0.0,72.0,13.0,6.0,1.96,1.84,2.18,1.0,2.0,1.0,139.04,91.0,91.22,0.9,0.71,0.71,6.17,6.22,6.16,14.04,11.62,257.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,:6:5:4:3:2:1,:15:12:10:10:6:3,:2:2:2:3:3:3,:12:11:9:9:6:2,:0:0:0:0:0:0,:0:0:0:0:0:0,:1:1:1:1:1:0,:4:4:2:2:2:0,:1:1:0:1:1:0,:1:1:1:1:1:0,:0:0:0:0:0:0,:0:0:0:0:0:0,136,2,8,0,15,18,1,1,0,50,105,2,5,0,19,18,1,0,0,46,128,2,7,0,28,22,1,2,0,58
8483468,2025,Jiri Kulich,BUF,C,all,5,4867.0,116.0,0.64,0.43,0.44,0.52,0.44,0.51,0.44,31.0,12.62,1.87,0.81,3.04,0.42,6.48,4.39,1.86,1.84,1.84,0.0,0.0,11.0,6.0,3.0,20.0,1.0,1.0,1.0,0.0,2.0,0.0,5.0,8.0,10.0,16.0,1.0,2.0,25.0,3.0,0.0,4.0,10.0,6.0,1.0,0.34,0.71,0.82,0.0,0.0,1.0,19.83,17.0,16.53,1.0,0.18,0.18,0.04,2.0,1.98,1.98,116.0,22.0,16.0,15.0,63.0,15.0,17.0,17.0,67.0,25.0,39.0,13133.0,2.0,4.0,2.0,7.0,45.43,3.82,3.71,3.78,3.67,40.0,24.0,31.0,95.0,1.0,6.0,0.0,52.0,9.0,3.0,1.33,1.23,1.26,0.0,0.0,1.0,94.08,64.0,62.57,0.66,0.67,0.67,3.8,3.76,3.71,44.28,5.0,4.9,5.09,4.98,42.0,20.0,27.0,89.0,7.0,5.0,0.0,45.0,14.0,3.0,1.04,2.06,1.89,2.0,4.0,1.0,90.95,62.0,64.15,0.6,0.62,0.62,4.98,5.09,4.98,10.4,13.13,202.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:11:8:7:3:2,:2:2:2:2:2,:13:9:8:4:2,:1:1:0:0:0,:0:0:0:0:0,:2:2:1:0:0,:1:1:0:0:0,:0:0:0:0:0,:0:0:0:0:0,:0:0:0:0:0,:0:0:0:0:0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,134,2,15,0,5,4,0,2,0,48
